price,address,zipcode,Date,beds,bath,sq_ft,boro,Employed,Unemployed,income above 100k,income below 100k
325000,"214 Bradhurst Ave APT 2, New York, NY 10039",10039,5/13/19,2,1,0,New York County,879665,31973,300250,594060
1500000,"68 Bradhurst Ave #9, New York, NY 10039",10039,4/30/19,0,0,1302,New York County,879665,31973,300250,594060
200000,"30 Macombs Pl #21, Manhattan, NY 10039",10039,4/29/19,1,1,0,New York County,879665,31973,300250,594060
620000,"239 W 148th St APT 3J, New York, NY 10039",10039,8/5/20,3,2,0,New York County,879665,31973,300250,594060
515500,"102 Bradhurst Ave APT 109, New York, NY 10039",10039,7/14/20,1,1,700,New York County,879665,31973,300250,594060
867262,"68 Bradhurst Ave APT 4H, New York, NY 10039",10039,7/8/20,Studio,,1208,New York County,879665,31973,300250,594060
780000,"300 W 145th St, New York, NY 10039",10039,5/15/20,2,2,992,New York County,879665,31973,300250,594060
920000,"68 Bradhurst Ave APT 4C, New York, NY 10039",10039,3/4/20,3,2,1085,New York County,879665,31973,300250,594060
846000,"68 Bradhurst Ave APT 8L, New York, NY 10039",10039,3/4/20,Studio,,932,New York County,879665,31973,300250,594060
540000,"231-239 W 148th St #14, New York, NY 10039",10039,2/6/20,2,1,832,New York County,879665,31973,300250,594060
540000,"231 W 148th St APT 4O, New York, NY 10039",10039,1/23/20,2,1,0,New York County,879665,31973,300250,594060
450000,"68 Bradhurst Ave #2, New York, NY 10039",10039,1/23/20,1,1,650,New York County,879665,31973,300250,594060
450000,"214 Bradhurst Ave APT 15, New York, NY 10039",10039,1/8/20,2,1,0,New York County,879665,31973,300250,594060
836000,"68 Bradhurst Ave #10-V, New York, NY 10039",10039,1/3/20,Studio,,883,New York County,879665,31973,300250,594060
836000,"68 Bradhurst Ave #10-V, New York, NY 10039",10039,12/20/19,2,2,883,New York County,879665,31973,300250,594060
840000,"68 Bradhurst Ave APT 4N, New York, NY 10039",10039,12/19/19,2,2,942,New York County,879665,31973,300250,594060
1300000,"220 W 148th St APT 3L, New York, NY 10039",10039,12/9/19,2,2,1470,New York County,879665,31973,300250,594060
465000,"255 W 148th St #14A, New York, NY 10039",10039,12/4/19,2,1,760,New York County,879665,31973,300250,594060
224750,"30 Macombs Pl UNIT 53, New York, NY 10039",10039,11/18/19,2,1,600,New York County,879665,31973,300250,594060
385000,"305 W 150th St APT 101, New York, NY 10039",10039,11/14/19,1,1,577,New York County,879665,31973,300250,594060
399000,"305 W 150th St APT 104, New York, NY 10039",10039,11/6/19,1,1,594,New York County,879665,31973,300250,594060
750000,"102 Bradhurst Ave, New York, NY 10039",10039,11/1/19,2,2,864,New York County,879665,31973,300250,594060
1930000,"220 W 148th St APT 4D, New York, NY 10039",10039,10/9/19,0,0,2471,New York County,879665,31973,300250,594060
130000,"30 Macombs Pl #44, New York, NY 10039",10039,9/18/19,0,0,0,New York County,879665,31973,300250,594060
130000,"30 Macombs Pl, New York, NY 10039",10039,9/12/19,1,1,12390,New York County,879665,31973,300250,594060
158000,"214 Bradhurst Ave APT 14, New York, NY 10039",10039,9/12/19,0,0,0,New York County,879665,31973,300250,594060
185000,"307 W 153rd St APT 7, New York, NY 10039",10039,9/10/19,0,0,0,New York County,879665,31973,300250,594060
648000,"330 W 145th St PENTHOUSE 2, New York, NY 10039",10039,9/9/19,0,0,82196,New York County,879665,31973,300250,594060
648000,"330 W 145th St APT 602, New York, NY 10039",10039,9/5/19,2,2,82196,New York County,879665,31973,300250,594060
750000,"102 Bradhurst Ave #3, New York, NY 10039",10039,8/29/19,0,0,164085,New York County,879665,31973,300250,594060
905000,"68 Bradhurst Ave APT 8U, New York, NY 10039",10039,8/7/19,2,2,1053,New York County,879665,31973,300250,594060
165000,"214 Bradhurst Ave UNIT 3, New York, NY 10039",10039,8/6/19,0,0,0,New York County,879665,31973,300250,594060
2085,"2816 8th Ave APT 5EB, New York, NY 10039",10039,8/1/19,1,1,0,New York County,879665,31973,300250,594060
540000,"239 W 148th St #35, New York, NY 10039",10039,7/29/19,Studio,,0,New York County,879665,31973,300250,594060
185000,"307 W 153rd St APT 7, New York, NY 10039",10039,7/15/19,2,1,600,New York County,879665,31973,300250,594060
1995,"226 W 150th St APT 1G, New York, NY 10039",10039,7/1/19,1,1,0,New York County,879665,31973,300250,594060
2085,"2816 8th Ave APT 1E, New York, NY 10039",10039,7/1/19,2,1,0,New York County,879665,31973,300250,594060
1230000,"220 W 148th St APT 2C, New York, NY 10039",10039,6/7/19,0,0,1471,New York County,879665,31973,300250,594060
1230000,"220 W 148th St #2C, New York, NY 10039",10039,5/30/19,2,2,1521,New York County,879665,31973,300250,594060
800000,"68 Bradhurst Ave #10-A, New York, NY 10039",10039,5/14/19,0,0,901,New York County,879665,31973,300250,594060
325000,"214 Bradhurst Ave APT 2, New York, NY 10039",10039,5/13/19,2,1,0,New York County,879665,31973,300250,594060
1500000,"68 Bradhurst Ave #9, New York, NY 10039",10039,4/30/19,0,0,1302,New York County,879665,31973,300250,594060
200000,"30 Macombs Pl #21, Manhattan, NY 10039",10039,4/29/19,1,1,0,New York County,879665,31973,300250,594060
620000,"239 W 148th St APT 3J, New York, NY 10039",10039,8/5/20,3,2,0,New York County,879665,31973,300250,594060
515500,"102 Bradhurst Ave APT 109, New York, NY 10039",10039,7/14/20,1,1,700,New York County,879665,31973,300250,594060
867262,"68 Bradhurst Ave APT 4H, New York, NY 10039",10039,7/8/20,Studio,,1208,New York County,879665,31973,300250,594060
780000,"300 W 145th St, New York, NY 10039",10039,5/15/20,2,2,992,New York County,879665,31973,300250,594060
920000,"68 Bradhurst Ave APT 4C, New York, NY 10039",10039,3/4/20,3,2,1085,New York County,879665,31973,300250,594060
846000,"68 Bradhurst Ave APT 8L, New York, NY 10039",10039,3/4/20,Studio,,932,New York County,879665,31973,300250,594060
540000,"231-239 W 148th St #14, New York, NY 10039",10039,2/6/20,2,1,832,New York County,879665,31973,300250,594060
540000,"231 W 148th St APT 4O, New York, NY 10039",10039,1/23/20,2,1,0,New York County,879665,31973,300250,594060
450000,"68 Bradhurst Ave #2, New York, NY 10039",10039,1/23/20,1,1,650,New York County,879665,31973,300250,594060
450000,"214 Bradhurst Ave APT 15, New York, NY 10039",10039,1/8/20,2,1,0,New York County,879665,31973,300250,594060
836000,"68 Bradhurst Ave #10-V, New York, NY 10039",10039,1/3/20,Studio,,883,New York County,879665,31973,300250,594060
836000,"68 Bradhurst Ave #10-V, New York, NY 10039",10039,12/20/19,2,2,883,New York County,879665,31973,300250,594060
840000,"68 Bradhurst Ave APT 4N, New York, NY 10039",10039,12/19/19,2,2,942,New York County,879665,31973,300250,594060
1300000,"220 W 148th St APT 3L, New York, NY 10039",10039,12/9/19,2,2,1470,New York County,879665,31973,300250,594060
465000,"255 W 148th St #14A, New York, NY 10039",10039,12/4/19,2,1,760,New York County,879665,31973,300250,594060
224750,"30 Macombs Pl UNIT 53, New York, NY 10039",10039,11/18/19,2,1,600,New York County,879665,31973,300250,594060
385000,"305 W 150th St APT 101, New York, NY 10039",10039,11/14/19,1,1,577,New York County,879665,31973,300250,594060
399000,"305 W 150th St APT 104, New York, NY 10039",10039,11/6/19,1,1,594,New York County,879665,31973,300250,594060
750000,"102 Bradhurst Ave, New York, NY 10039",10039,11/1/19,2,2,864,New York County,879665,31973,300250,594060
1930000,"220 W 148th St APT 4D, New York, NY 10039",10039,10/9/19,0,0,2471,New York County,879665,31973,300250,594060
130000,"30 Macombs Pl #44, New York, NY 10039",10039,9/18/19,0,0,0,New York County,879665,31973,300250,594060
130000,"30 Macombs Pl, New York, NY 10039",10039,9/12/19,1,1,12390,New York County,879665,31973,300250,594060
158000,"214 Bradhurst Ave APT 14, New York, NY 10039",10039,9/12/19,0,0,0,New York County,879665,31973,300250,594060
185000,"307 W 153rd St APT 7, New York, NY 10039",10039,9/10/19,0,0,0,New York County,879665,31973,300250,594060
648000,"330 W 145th St PENTHOUSE 2, New York, NY 10039",10039,9/9/19,0,0,82196,New York County,879665,31973,300250,594060
648000,"330 W 145th St APT 602, New York, NY 10039",10039,9/5/19,2,2,82196,New York County,879665,31973,300250,594060
750000,"102 Bradhurst Ave #3, New York, NY 10039",10039,8/29/19,0,0,164085,New York County,879665,31973,300250,594060
905000,"68 Bradhurst Ave APT 8U, New York, NY 10039",10039,8/7/19,2,2,1053,New York County,879665,31973,300250,594060
165000,"214 Bradhurst Ave UNIT 3, New York, NY 10039",10039,8/6/19,0,0,0,New York County,879665,31973,300250,594060
2085,"2816 8th Ave APT 5EB, New York, NY 10039",10039,8/1/19,1,1,0,New York County,879665,31973,300250,594060
540000,"239 W 148th St #35, New York, NY 10039",10039,7/29/19,Studio,,0,New York County,879665,31973,300250,594060
185000,"307 W 153rd St APT 7, New York, NY 10039",10039,7/15/19,2,1,600,New York County,879665,31973,300250,594060
2085,"2816 8th Ave APT 1E, New York, NY 10039",10039,7/1/19,2,1,0,New York County,879665,31973,300250,594060
1995,"226 W 150th St APT 1G, New York, NY 10039",10039,7/1/19,1,1,0,New York County,879665,31973,300250,594060
1230000,"220 W 148th St APT 2C, New York, NY 10039",10039,6/7/19,0,0,1471,New York County,879665,31973,300250,594060
1230000,"220 W 148th St #2C, New York, NY 10039",10039,5/30/19,2,2,1521,New York County,879665,31973,300250,594060
800000,"68 Bradhurst Ave #10-A, New York, NY 10039",10039,5/14/19,0,0,901,New York County,879665,31973,300250,594060
325000,"214 Bradhurst Ave APT 2, New York, NY 10039",10039,5/13/19,2,1,0,New York County,879665,31973,300250,594060
1500000,"68 Bradhurst Ave #9, New York, NY 10039",10039,4/30/19,0,0,1302,New York County,879665,31973,300250,594060
200000,"30 Macombs Pl #21, Manhattan, NY 10039",10039,4/29/19,1,1,0,New York County,879665,31973,300250,594060
620000,"239 W 148th St APT 3J, New York, NY 10039",10039,8/5/20,3,2,0,New York County,879665,31973,300250,594060
515500,"102 Bradhurst Ave APT 109, New York, NY 10039",10039,7/14/20,1,1,700,New York County,879665,31973,300250,594060
867262,"68 Bradhurst Ave APT 4H, New York, NY 10039",10039,7/8/20,Studio,,1208,New York County,879665,31973,300250,594060
780000,"300 W 145th St, New York, NY 10039",10039,5/15/20,2,2,992,New York County,879665,31973,300250,594060
920000,"68 Bradhurst Ave APT 4C, New York, NY 10039",10039,3/4/20,3,2,1085,New York County,879665,31973,300250,594060
846000,"68 Bradhurst Ave APT 8L, New York, NY 10039",10039,3/4/20,Studio,,932,New York County,879665,31973,300250,594060
540000,"231-239 W 148th St #14, New York, NY 10039",10039,2/6/20,2,1,832,New York County,879665,31973,300250,594060
540000,"231 W 148th St APT 4O, New York, NY 10039",10039,1/23/20,2,1,0,New York County,879665,31973,300250,594060
450000,"68 Bradhurst Ave #2, New York, NY 10039",10039,1/23/20,1,1,650,New York County,879665,31973,300250,594060
450000,"214 Bradhurst Ave APT 15, New York, NY 10039",10039,1/8/20,2,1,0,New York County,879665,31973,300250,594060
836000,"68 Bradhurst Ave #10-V, New York, NY 10039",10039,1/3/20,Studio,,883,New York County,879665,31973,300250,594060
836000,"68 Bradhurst Ave #10-V, New York, NY 10039",10039,12/20/19,2,2,883,New York County,879665,31973,300250,594060
840000,"68 Bradhurst Ave APT 4N, New York, NY 10039",10039,12/19/19,2,2,942,New York County,879665,31973,300250,594060
1300000,"220 W 148th St APT 3L, New York, NY 10039",10039,12/9/19,2,2,1470,New York County,879665,31973,300250,594060
465000,"255 W 148th St #14A, New York, NY 10039",10039,12/4/19,2,1,760,New York County,879665,31973,300250,594060
224750,"30 Macombs Pl UNIT 53, New York, NY 10039",10039,11/18/19,2,1,600,New York County,879665,31973,300250,594060
385000,"305 W 150th St APT 101, New York, NY 10039",10039,11/14/19,1,1,577,New York County,879665,31973,300250,594060
399000,"305 W 150th St APT 104, New York, NY 10039",10039,11/6/19,1,1,594,New York County,879665,31973,300250,594060
750000,"102 Bradhurst Ave, New York, NY 10039",10039,11/1/19,2,2,864,New York County,879665,31973,300250,594060
1930000,"220 W 148th St APT 4D, New York, NY 10039",10039,10/9/19,0,0,2471,New York County,879665,31973,300250,594060
130000,"30 Macombs Pl #44, New York, NY 10039",10039,9/18/19,0,0,0,New York County,879665,31973,300250,594060
130000,"30 Macombs Pl, New York, NY 10039",10039,9/12/19,1,1,12390,New York County,879665,31973,300250,594060
158000,"214 Bradhurst Ave APT 14, New York, NY 10039",10039,9/12/19,0,0,0,New York County,879665,31973,300250,594060
185000,"307 W 153rd St APT 7, New York, NY 10039",10039,9/10/19,0,0,0,New York County,879665,31973,300250,594060
648000,"330 W 145th St PENTHOUSE 2, New York, NY 10039",10039,9/9/19,0,0,82196,New York County,879665,31973,300250,594060
648000,"330 W 145th St APT 602, New York, NY 10039",10039,9/5/19,2,2,82196,New York County,879665,31973,300250,594060
750000,"102 Bradhurst Ave #3, New York, NY 10039",10039,8/29/19,0,0,164085,New York County,879665,31973,300250,594060
905000,"68 Bradhurst Ave APT 8U, New York, NY 10039",10039,8/7/19,2,2,1053,New York County,879665,31973,300250,594060
165000,"214 Bradhurst Ave UNIT 3, New York, NY 10039",10039,8/6/19,0,0,0,New York County,879665,31973,300250,594060
2085,"2816 8th Ave APT 5EB, New York, NY 10039",10039,8/1/19,1,1,0,New York County,879665,31973,300250,594060
540000,"239 W 148th St #35, New York, NY 10039",10039,7/29/19,Studio,,0,New York County,879665,31973,300250,594060
185000,"307 W 153rd St APT 7, New York, NY 10039",10039,7/15/19,2,1,600,New York County,879665,31973,300250,594060
1995,"226 W 150th St APT 1G, New York, NY 10039",10039,7/1/19,1,1,0,New York County,879665,31973,300250,594060
2085,"2816 8th Ave APT 1E, New York, NY 10039",10039,7/1/19,2,1,0,New York County,879665,31973,300250,594060
1230000,"220 W 148th St APT 2C, New York, NY 10039",10039,6/7/19,0,0,1471,New York County,879665,31973,300250,594060
1230000,"220 W 148th St #2C, New York, NY 10039",10039,5/30/19,2,2,1521,New York County,879665,31973,300250,594060
800000,"68 Bradhurst Ave #10-A, New York, NY 10039",10039,5/14/19,0,0,901,New York County,879665,31973,300250,594060
325000,"214 Bradhurst Ave APT 2, New York, NY 10039",10039,5/13/19,2,1,0,New York County,879665,31973,300250,594060
1500000,"68 Bradhurst Ave #9, New York, NY 10039",10039,4/30/19,0,0,1302,New York County,879665,31973,300250,594060
200000,"30 Macombs Pl #21, Manhattan, NY 10039",10039,4/29/19,1,1,0,New York County,879665,31973,300250,594060
620000,"239 W 148th St APT 3J, New York, NY 10039",10039,8/5/20,3,2,0,New York County,879665,31973,300250,594060
515500,"102 Bradhurst Ave APT 109, New York, NY 10039",10039,7/14/20,1,1,700,New York County,879665,31973,300250,594060
867262,"68 Bradhurst Ave APT 4H, New York, NY 10039",10039,7/8/20,Studio,,1208,New York County,879665,31973,300250,594060
780000,"300 W 145th St, New York, NY 10039",10039,5/15/20,2,2,992,New York County,879665,31973,300250,594060
920000,"68 Bradhurst Ave APT 4C, New York, NY 10039",10039,3/4/20,3,2,1085,New York County,879665,31973,300250,594060
846000,"68 Bradhurst Ave APT 8L, New York, NY 10039",10039,3/4/20,Studio,,932,New York County,879665,31973,300250,594060
540000,"231-239 W 148th St #14, New York, NY 10039",10039,2/6/20,2,1,832,New York County,879665,31973,300250,594060
540000,"231 W 148th St APT 4O, New York, NY 10039",10039,1/23/20,2,1,0,New York County,879665,31973,300250,594060
450000,"68 Bradhurst Ave #2, New York, NY 10039",10039,1/23/20,1,1,650,New York County,879665,31973,300250,594060
450000,"214 Bradhurst Ave APT 15, New York, NY 10039",10039,1/8/20,2,1,0,New York County,879665,31973,300250,594060
836000,"68 Bradhurst Ave #10-V, New York, NY 10039",10039,1/3/20,Studio,,883,New York County,879665,31973,300250,594060
836000,"68 Bradhurst Ave #10-V, New York, NY 10039",10039,12/20/19,2,2,883,New York County,879665,31973,300250,594060
840000,"68 Bradhurst Ave APT 4N, New York, NY 10039",10039,12/19/19,2,2,942,New York County,879665,31973,300250,594060
1300000,"220 W 148th St APT 3L, New York, NY 10039",10039,12/9/19,2,2,1470,New York County,879665,31973,300250,594060
465000,"255 W 148th St #14A, New York, NY 10039",10039,12/4/19,2,1,760,New York County,879665,31973,300250,594060
224750,"30 Macombs Pl UNIT 53, New York, NY 10039",10039,11/18/19,2,1,600,New York County,879665,31973,300250,594060
385000,"305 W 150th St APT 101, New York, NY 10039",10039,11/14/19,1,1,577,New York County,879665,31973,300250,594060
399000,"305 W 150th St APT 104, New York, NY 10039",10039,11/6/19,1,1,594,New York County,879665,31973,300250,594060
750000,"102 Bradhurst Ave, New York, NY 10039",10039,11/1/19,2,2,864,New York County,879665,31973,300250,594060
1930000,"220 W 148th St APT 4D, New York, NY 10039",10039,10/9/19,0,0,2471,New York County,879665,31973,300250,594060
130000,"30 Macombs Pl #44, New York, NY 10039",10039,9/18/19,0,0,0,New York County,879665,31973,300250,594060
130000,"30 Macombs Pl, New York, NY 10039",10039,9/12/19,1,1,12390,New York County,879665,31973,300250,594060
158000,"214 Bradhurst Ave APT 14, New York, NY 10039",10039,9/12/19,0,0,0,New York County,879665,31973,300250,594060
185000,"307 W 153rd St APT 7, New York, NY 10039",10039,9/10/19,0,0,0,New York County,879665,31973,300250,594060
648000,"330 W 145th St PENTHOUSE 2, New York, NY 10039",10039,9/9/19,0,0,82196,New York County,879665,31973,300250,594060
648000,"330 W 145th St APT 602, New York, NY 10039",10039,9/5/19,2,2,82196,New York County,879665,31973,300250,594060
750000,"102 Bradhurst Ave #3, New York, NY 10039",10039,8/29/19,0,0,164085,New York County,879665,31973,300250,594060
905000,"68 Bradhurst Ave APT 8U, New York, NY 10039",10039,8/7/19,2,2,1053,New York County,879665,31973,300250,594060
165000,"214 Bradhurst Ave UNIT 3, New York, NY 10039",10039,8/6/19,0,0,0,New York County,879665,31973,300250,594060
2085,"2816 8th Ave APT 5EB, New York, NY 10039",10039,8/1/19,1,1,0,New York County,879665,31973,300250,594060
540000,"239 W 148th St #35, New York, NY 10039",10039,7/29/19,Studio,,0,New York County,879665,31973,300250,594060
185000,"307 W 153rd St APT 7, New York, NY 10039",10039,7/15/19,2,1,600,New York County,879665,31973,300250,594060
2085,"2816 8th Ave APT 1E, New York, NY 10039",10039,7/1/19,2,1,0,New York County,879665,31973,300250,594060
1995,"226 W 150th St APT 1G, New York, NY 10039",10039,7/1/19,1,1,0,New York County,879665,31973,300250,594060
1230000,"220 W 148th St APT 2C, New York, NY 10039",10039,6/7/19,0,0,1471,New York County,879665,31973,300250,594060
1230000,"220 W 148th St #2C, New York, NY 10039",10039,5/30/19,2,2,1521,New York County,879665,31973,300250,594060
800000,"68 Bradhurst Ave #10-A, New York, NY 10039",10039,5/14/19,0,0,901,New York County,879665,31973,300250,594060
325000,"214 Bradhurst Ave APT 2, New York, NY 10039",10039,5/13/19,2,1,0,New York County,879665,31973,300250,594060
1500000,"68 Bradhurst Ave #9, New York, NY 10039",10039,4/30/19,0,0,1302,New York County,879665,31973,300250,594060
200000,"30 Macombs Pl #21, Manhattan, NY 10039",10039,4/29/19,1,1,0,New York County,879665,31973,300250,594060
620000,"239 W 148th St APT 3J, New York, NY 10039",10039,8/5/20,3,2,0,New York County,879665,31973,300250,594060
515500,"102 Bradhurst Ave APT 109, New York, NY 10039",10039,7/14/20,1,1,700,New York County,879665,31973,300250,594060
867262,"68 Bradhurst Ave APT 4H, New York, NY 10039",10039,7/8/20,Studio,,1208,New York County,879665,31973,300250,594060
780000,"300 W 145th St, New York, NY 10039",10039,5/15/20,2,2,992,New York County,879665,31973,300250,594060
920000,"68 Bradhurst Ave APT 4C, New York, NY 10039",10039,3/4/20,3,2,1085,New York County,879665,31973,300250,594060
846000,"68 Bradhurst Ave APT 8L, New York, NY 10039",10039,3/4/20,Studio,,932,New York County,879665,31973,300250,594060
540000,"231-239 W 148th St #14, New York, NY 10039",10039,2/6/20,2,1,832,New York County,879665,31973,300250,594060
540000,"231 W 148th St APT 4O, New York, NY 10039",10039,1/23/20,2,1,0,New York County,879665,31973,300250,594060
450000,"68 Bradhurst Ave #2, New York, NY 10039",10039,1/23/20,1,1,650,New York County,879665,31973,300250,594060
450000,"214 Bradhurst Ave APT 15, New York, NY 10039",10039,1/8/20,2,1,0,New York County,879665,31973,300250,594060
836000,"68 Bradhurst Ave #10-V, New York, NY 10039",10039,1/3/20,Studio,,883,New York County,879665,31973,300250,594060
836000,"68 Bradhurst Ave #10-V, New York, NY 10039",10039,12/20/19,2,2,883,New York County,879665,31973,300250,594060
840000,"68 Bradhurst Ave APT 4N, New York, NY 10039",10039,12/19/19,2,2,942,New York County,879665,31973,300250,594060
1300000,"220 W 148th St APT 3L, New York, NY 10039",10039,12/9/19,2,2,1470,New York County,879665,31973,300250,594060
465000,"255 W 148th St #14A, New York, NY 10039",10039,12/4/19,2,1,760,New York County,879665,31973,300250,594060
224750,"30 Macombs Pl UNIT 53, New York, NY 10039",10039,11/18/19,2,1,600,New York County,879665,31973,300250,594060
385000,"305 W 150th St APT 101, New York, NY 10039",10039,11/14/19,1,1,577,New York County,879665,31973,300250,594060
399000,"305 W 150th St APT 104, New York, NY 10039",10039,11/6/19,1,1,594,New York County,879665,31973,300250,594060
750000,"102 Bradhurst Ave, New York, NY 10039",10039,11/1/19,2,2,864,New York County,879665,31973,300250,594060
1930000,"220 W 148th St APT 4D, New York, NY 10039",10039,10/9/19,0,0,2471,New York County,879665,31973,300250,594060
130000,"30 Macombs Pl #44, New York, NY 10039",10039,9/18/19,0,0,0,New York County,879665,31973,300250,594060
130000,"30 Macombs Pl, New York, NY 10039",10039,9/12/19,1,1,12390,New York County,879665,31973,300250,594060
158000,"214 Bradhurst Ave APT 14, New York, NY 10039",10039,9/12/19,0,0,0,New York County,879665,31973,300250,594060
185000,"307 W 153rd St APT 7, New York, NY 10039",10039,9/10/19,0,0,0,New York County,879665,31973,300250,594060
648000,"330 W 145th St PENTHOUSE 2, New York, NY 10039",10039,9/9/19,0,0,82196,New York County,879665,31973,300250,594060
648000,"330 W 145th St APT 602, New York, NY 10039",10039,9/5/19,2,2,82196,New York County,879665,31973,300250,594060
750000,"102 Bradhurst Ave #3, New York, NY 10039",10039,8/29/19,0,0,164085,New York County,879665,31973,300250,594060
905000,"68 Bradhurst Ave APT 8U, New York, NY 10039",10039,8/7/19,2,2,1053,New York County,879665,31973,300250,594060
165000,"214 Bradhurst Ave UNIT 3, New York, NY 10039",10039,8/6/19,0,0,0,New York County,879665,31973,300250,594060
2085,"2816 8th Ave APT 5EB, New York, NY 10039",10039,8/1/19,1,1,0,New York County,879665,31973,300250,594060
540000,"239 W 148th St #35, New York, NY 10039",10039,7/29/19,Studio,,0,New York County,879665,31973,300250,594060
185000,"307 W 153rd St APT 7, New York, NY 10039",10039,7/15/19,2,1,600,New York County,879665,31973,300250,594060
2085,"2816 8th Ave APT 1E, New York, NY 10039",10039,7/1/19,2,1,0,New York County,879665,31973,300250,594060
1995,"226 W 150th St APT 1G, New York, NY 10039",10039,7/1/19,1,1,0,New York County,879665,31973,300250,594060
1230000,"220 W 148th St APT 2C, New York, NY 10039",10039,6/7/19,0,0,1471,New York County,879665,31973,300250,594060
1230000,"220 W 148th St #2C, New York, NY 10039",10039,5/30/19,2,2,1521,New York County,879665,31973,300250,594060
800000,"68 Bradhurst Ave #10-A, New York, NY 10039",10039,5/14/19,0,0,901,New York County,879665,31973,300250,594060
325000,"214 Bradhurst Ave APT 2, New York, NY 10039",10039,5/13/19,2,1,0,New York County,879665,31973,300250,594060
1500000,"68 Bradhurst Ave #9, New York, NY 10039",10039,4/30/19,0,0,1302,New York County,879665,31973,300250,594060
200000,"30 Macombs Pl #21, Manhattan, NY 10039",10039,4/29/19,1,1,0,New York County,879665,31973,300250,594060
620000,"239 W 148th St APT 3J, New York, NY 10039",10039,8/5/20,3,2,0,New York County,879665,31973,300250,594060
515500,"102 Bradhurst Ave APT 109, New York, NY 10039",10039,7/14/20,1,1,700,New York County,879665,31973,300250,594060
867262,"68 Bradhurst Ave APT 4H, New York, NY 10039",10039,7/8/20,Studio,,1208,New York County,879665,31973,300250,594060
780000,"300 W 145th St, New York, NY 10039",10039,5/15/20,2,2,992,New York County,879665,31973,300250,594060
920000,"68 Bradhurst Ave APT 4C, New York, NY 10039",10039,3/4/20,3,2,1085,New York County,879665,31973,300250,594060
846000,"68 Bradhurst Ave APT 8L, New York, NY 10039",10039,3/4/20,Studio,,932,New York County,879665,31973,300250,594060
540000,"231-239 W 148th St #14, New York, NY 10039",10039,2/6/20,2,1,832,New York County,879665,31973,300250,594060
540000,"231 W 148th St APT 4O, New York, NY 10039",10039,1/23/20,2,1,0,New York County,879665,31973,300250,594060
450000,"68 Bradhurst Ave #2, New York, NY 10039",10039,1/23/20,1,1,650,New York County,879665,31973,300250,594060
450000,"214 Bradhurst Ave APT 15, New York, NY 10039",10039,1/8/20,2,1,0,New York County,879665,31973,300250,594060
836000,"68 Bradhurst Ave #10-V, New York, NY 10039",10039,1/3/20,Studio,,883,New York County,879665,31973,300250,594060
836000,"68 Bradhurst Ave #10-V, New York, NY 10039",10039,12/20/19,2,2,883,New York County,879665,31973,300250,594060
840000,"68 Bradhurst Ave APT 4N, New York, NY 10039",10039,12/19/19,2,2,942,New York County,879665,31973,300250,594060
1300000,"220 W 148th St APT 3L, New York, NY 10039",10039,12/9/19,2,2,1470,New York County,879665,31973,300250,594060
465000,"255 W 148th St #14A, New York, NY 10039",10039,12/4/19,2,1,760,New York County,879665,31973,300250,594060
224750,"30 Macombs Pl UNIT 53, New York, NY 10039",10039,11/18/19,2,1,600,New York County,879665,31973,300250,594060
385000,"305 W 150th St APT 101, New York, NY 10039",10039,11/14/19,1,1,577,New York County,879665,31973,300250,594060
399000,"305 W 150th St APT 104, New York, NY 10039",10039,11/6/19,1,1,594,New York County,879665,31973,300250,594060
750000,"102 Bradhurst Ave, New York, NY 10039",10039,11/1/19,2,2,864,New York County,879665,31973,300250,594060
1930000,"220 W 148th St APT 4D, New York, NY 10039",10039,10/9/19,0,0,2471,New York County,879665,31973,300250,594060
130000,"30 Macombs Pl #44, New York, NY 10039",10039,9/18/19,0,0,0,New York County,879665,31973,300250,594060
130000,"30 Macombs Pl, New York, NY 10039",10039,9/12/19,1,1,12390,New York County,879665,31973,300250,594060
158000,"214 Bradhurst Ave APT 14, New York, NY 10039",10039,9/12/19,0,0,0,New York County,879665,31973,300250,594060
185000,"307 W 153rd St APT 7, New York, NY 10039",10039,9/10/19,0,0,0,New York County,879665,31973,300250,594060
648000,"330 W 145th St PENTHOUSE 2, New York, NY 10039",10039,9/9/19,0,0,82196,New York County,879665,31973,300250,594060
648000,"330 W 145th St APT 602, New York, NY 10039",10039,9/5/19,2,2,82196,New York County,879665,31973,300250,594060
750000,"102 Bradhurst Ave #3, New York, NY 10039",10039,8/29/19,0,0,164085,New York County,879665,31973,300250,594060
905000,"68 Bradhurst Ave APT 8U, New York, NY 10039",10039,8/7/19,2,2,1053,New York County,879665,31973,300250,594060
165000,"214 Bradhurst Ave UNIT 3, New York, NY 10039",10039,8/6/19,0,0,0,New York County,879665,31973,300250,594060
2085,"2816 8th Ave APT 5EB, New York, NY 10039",10039,8/1/19,1,1,0,New York County,879665,31973,300250,594060
540000,"239 W 148th St #35, New York, NY 10039",10039,7/29/19,Studio,,0,New York County,879665,31973,300250,594060
185000,"307 W 153rd St APT 7, New York, NY 10039",10039,7/15/19,2,1,600,New York County,879665,31973,300250,594060
2085,"2816 8th Ave APT 1E, New York, NY 10039",10039,7/1/19,2,1,0,New York County,879665,31973,300250,594060
1995,"226 W 150th St APT 1G, New York, NY 10039",10039,7/1/19,1,1,0,New York County,879665,31973,300250,594060
1230000,"220 W 148th St APT 2C, New York, NY 10039",10039,6/7/19,0,0,1471,New York County,879665,31973,300250,594060
