year,zipcode,boro,sq ft,bedrooms,starbucks within mile,unemployment,income?,median previous year price,house price (dep variable)
2018,10475,Bronx,1475,1,0,2439,130803,947102.4,1052336
2018,11004,Queens,3233,2,1,2232,347798,1284757.2,1427508
2018,11101,Queens,2768,2,5,1982,139196,976513.5,1085015
2018,11102,Queens,1962,3,1,2131,217712,1796268.6,1995854
2018,11103,Queens,1206,3,5,3228,154465,1505159.1,1672399
2018,11104,Queens,1307,2,5,2926,474841,754544.7,838383
2018,11105,Queens,2388,3,5,1912,489057,1677501,1863890
2018,11106,Queens,1771,3,2,1509,353611,1494656.1,1660729
2018,11109,Queens,2693,3,1,1465,417184,402462,447180
2018,11201,Brooklyn,2197,1,0,2391,345637,945391.5,1050435
2018,11203,Brooklyn,1251,3,0,2280,384397,333814.5,370905
2018,11204,Brooklyn,1029,1,1,2803,448627,448518.6,498354
2018,11205,Brooklyn,2546,1,0,2443,303354,552816,614240
2018,11206,Brooklyn,1180,2,5,2178,693013,1113097.5,1236775
2018,11207,Brooklyn,2040,1,1,3127,219445,1171074.6,1301194
2018,11208,Brooklyn,2709,1,0,1213,548285,1583407.8,1759342
2018,11209,Brooklyn,1029,3,6,1724,37921,874067.4,971186
2018,11210,Brooklyn,2979,1,2,2255,167873,1445770.8,1606412
2018,11211,Brooklyn,989,1,4,1866,622864,417749.4,464166
2018,11212,Brooklyn,1650,2,6,1581,737795,786491.1,873879
2018,11213,Brooklyn,3280,2,6,3485,193780,1615815.9,1795351
2018,11214,Brooklyn,2329,1,4,2381,595555,622441.8,691602
2018,11215,Brooklyn,2209,3,6,1132,132456,738467.1,820519
2018,11216,Brooklyn,2960,2,1,2932,257718,469464.3,521627
2018,11217,Brooklyn,1206,2,3,2631,202620,1433286,1592540
2018,11218,Brooklyn,3394,2,3,2065,635235,732274.2,813638
2018,11219,Brooklyn,641,1,2,3833,58359,234411.3,260457
2018,11220,Brooklyn,1293,2,6,2872,280538,1175650.2,1306278
2018,11221,Brooklyn,1557,1,6,2200,386408,1199462.4,1332736
2018,11222,Brooklyn,3285,3,0,2885,691637,1564626.6,1738474
2018,11223,Brooklyn,2936,3,6,2192,139150,1291411.8,1434902
2018,11224,Brooklyn,3341,1,5,3257,737873,823142.7,914603
2018,11225,Brooklyn,1637,2,3,3722,655290,601534.8,668372
2018,11226,Brooklyn,1586,3,5,1702,203424,558630.9,620701
2018,11228,Brooklyn,993,2,3,2114,202159,832507.2,925008
2018,11229,Brooklyn,1195,3,6,2548,320143,1482720.3,1647467
2018,11230,Brooklyn,1767,3,5,3013,561387,1298859.3,1443177
2018,11231,Brooklyn,2018,3,6,1694,685058,1213327.8,1348142
2018,11232,Brooklyn,1381,3,4,1782,697716,577871.1,642079
2018,11233,Brooklyn,1965,1,4,1760,404589,506220.3,562467
2018,11234,Brooklyn,3158,1,1,2165,138984,1196145,1329050
2018,11235,Brooklyn,2755,1,1,3250,392786,844800.3,938667
2018,11236,Brooklyn,2722,3,2,2002,222294,389264.4,432516
2018,11237,Brooklyn,2383,1,6,2257,371167,1129032.9,1254481
2018,11238,Brooklyn,3129,1,4,2378,580598,1640532.6,1822814
2018,11239,Brooklyn,3345,2,0,2962,309063,1671273,1856970
2018,11241,Brooklyn,762,2,2,3089,241606,555999.3,617777
2018,11242,Brooklyn,2438,2,4,1889,662888,924541.2,1027268
2018,11243,Brooklyn,2529,1,4,3521,523356,755630.1,839589
2018,11249,Brooklyn,3398,3,2,3589,667539,495670.5,550745
2018,11252,Brooklyn,2284,1,1,2337,43411,752123.7,835693
2018,11256,Brooklyn,1079,1,2,2618,370745,1468573.2,1631748
2018,11351,Queens,764,3,5,3045,587614,354459.6,393844
2018,11354,Queens,2851,3,2,3798,626825,952941.6,1058824
2018,11355,Queens,1603,1,6,3121,57740,1329044.4,1476716
2018,11356,Queens,566,2,5,1501,82055,234360.9,260401
2018,11357,Queens,2916,3,2,3887,422316,1321498.8,1468332
2018,11358,Queens,2931,1,4,3652,662475,294325.2,327028
2018,11359,Queens,1677,1,6,2902,506469,1223898.3,1359887
2018,11360,Queens,1704,3,2,3200,708670,1220866.2,1356518
2018,11361,Queens,3361,3,0,2355,570476,555856.2,617618
2018,11362,Queens,3245,1,3,1723,553727,989644.5,1099605
2018,11363,Queens,3440,3,0,3188,600770,469575,521750
2018,11364,Queens,2462,2,2,2281,671584,629715.6,699684
2018,11365,Queens,2950,1,0,1715,235788,782348.4,869276
2018,11366,Queens,1058,1,3,1963,614060,1561193.1,1734659
2018,11367,Queens,1308,1,2,1384,636192,978971.4,1087746
2018,11368,Queens,1572,3,5,3432,128748,356164.2,395738
2018,11369,Queens,803,3,4,1128,400622,929735.1,1033039
2018,11370,Queens,572,2,2,2376,573254,758996.1,843329
2018,11371,Queens,3149,3,0,1291,205680,1386625.5,1540695
2018,11372,Queens,1604,1,4,2659,69348,1530228.6,1700254
2018,11373,Queens,2176,3,1,3859,328256,464137.2,515708
2018,11374,Queens,1081,2,0,3603,521943,792994.5,881105
2018,11375,Queens,931,1,1,2988,241924,913151.7,1014613
2018,11377,Queens,1986,2,4,2120,671466,1437444.9,1597161
2018,11378,Queens,3084,2,0,3664,305694,1156502.7,1285003
2018,11379,Queens,1741,3,1,2974,461926,1405751.4,1561946
2018,11385,Queens,708,2,2,3459,298628,1079692.2,1199658
2018,11411,Queens,2560,3,3,1994,445334,455766.3,506407
2018,11412,Queens,3039,3,6,3578,325162,1395363.6,1550404
2018,11413,Queens,3269,3,6,2990,147863,363713.4,404126
2018,11414,Queens,1510,3,6,2480,196926,763463.7,848293
2018,11415,Queens,2033,3,0,2795,729679,676908.9,752121
2018,11416,Queens,3281,1,3,3585,726696,565610.4,628456
2018,11417,Queens,2557,3,2,1886,519526,679785.3,755317
2018,11418,Queens,693,3,5,3550,650097,1599553.8,1777282
2018,11419,Queens,3371,1,5,2539,164921,302496.3,336107
2018,11420,Queens,2286,1,3,2145,479951,983246.4,1092496
2018,11421,Queens,2388,3,6,1342,552997,1366088.4,1517876
2018,11422,Queens,686,3,3,1061,588687,1637282.7,1819203
2018,11423,Queens,1975,3,3,2902,282930,1304659.8,1449622
2018,11426,Queens,1993,2,3,2106,450630,230885.1,256539
2018,11427,Queens,608,3,5,2496,365343,940663.8,1045182
2018,11428,Queens,720,1,1,3663,447892,1524840.3,1694267
2018,11429,Queens,1661,3,5,3645,422499,1625075.1,1805639
2018,11430,Queens,2761,2,1,3977,726034,646312.5,718125
2018,11432,Queens,1483,1,5,1974,177127,1713357,1903730
2018,11433,Queens,1250,2,3,3998,605020,1116666.9,1240741
2018,11434,Queens,653,1,3,2437,352906,1476252,1640280
2018,11435,Queens,871,2,0,3450,746853,844881.3,938757
2018,11436,Queens,895,3,1,3761,381380,660444.3,733827
2018,11691,Queens,2052,3,1,2444,83715,1637412.3,1819347
2018,11692,Queens,1606,3,4,1324,92075,763224.3,848027
2018,11693,Queens,2374,3,6,1115,455660,991266.3,1101407
2018,11694,Queens,3265,2,5,3053,367349,1199781,1333090
2018,11697,Queens,3348,1,3,2913,437882,1109131.2,1232368
2018,10451,Bronx,2035,1,2,3685,50806,1200474.9,1333861
2018,10452,Bronx,2571,3,0,1911,282954,1073665.8,1192962
2018,10453,Bronx,3096,3,1,3654,118518,1057054.5,1174505
2018,10454,Bronx,3420,3,1,2791,666213,628396.2,698218
2018,10455,Bronx,1916,3,6,2945,208938,948486.6,1053874
2018,10456,Bronx,1333,1,2,3505,251060,386523,429470
2018,10457,Bronx,3394,3,4,2060,460518,614352.6,682614
2018,10458,Bronx,1630,3,2,2945,528847,701634.6,779594
2018,10459,Bronx,505,3,3,3671,618536,870768.9,967521
2018,10460,Bronx,2124,1,1,2855,107273,543927.6,604364
2018,10461,Bronx,2401,2,6,2522,260353,471888,524320
2018,10462,Bronx,1809,3,4,1275,334489,695038.5,772265
2018,10463,Bronx,3493,3,5,2977,742072,329299.2,365888
2018,10464,Bronx,2540,2,5,2360,462352,1403073.9,1558971
2018,10465,Bronx,2675,2,2,3501,711011,361355.4,401506
2018,10466,Bronx,2713,3,2,3690,497355,1326492,1473880
2018,10467,Bronx,1109,1,6,1237,62636,1251517.5,1390575
2018,10468,Bronx,773,2,5,2781,182028,997455.6,1108284
2018,10469,Bronx,2620,2,5,1549,694929,1630665.9,1811851
2018,10470,Bronx,2216,3,4,1043,675131,282241.8,313602
2018,10471,Bronx,3421,1,3,1212,741509,789313.5,877015
2018,10472,Bronx,1785,2,3,2699,747732,1208712.6,1343014
2018,10473,Bronx,1007,1,5,2368,347257,319641.3,355157
2018,10474,Bronx,1909,1,3,3683,659658,1099411.2,1221568
2018,10475,Bronx,1651,1,5,2803,259284,1552625.1,1725139
2018,11201,Brooklyn,659,2,2,2303,624708,955467.9,1061631
2018,11203,Brooklyn,3237,3,0,2021,480121,772347.6,858164
2018,11204,Brooklyn,3192,2,4,2978,609847,498592.8,553992
2018,11205,Brooklyn,881,1,4,1107,192775,1347709.5,1497455
2018,11206,Brooklyn,3135,1,3,2310,412999,679201.2,754668
2018,11207,Brooklyn,1356,2,1,1546,721251,781821,868690
2018,11208,Brooklyn,2269,3,2,2206,527253,850538.7,945043
2018,11209,Brooklyn,956,3,3,2921,269097,1388867.4,1543186
2018,11210,Brooklyn,1775,1,4,1801,495835,330656.4,367396
2018,11211,Brooklyn,1652,2,6,2016,246517,339939.9,377711
2018,11212,Brooklyn,3134,2,3,3112,139502,1293478.2,1437198
2018,11213,Brooklyn,1047,3,5,3210,543692,1091737.8,1213042
2018,11214,Brooklyn,3294,3,6,3311,503985,367934.4,408816
2018,11215,Brooklyn,2498,2,5,3108,470895,1565033.4,1738926
2018,11216,Brooklyn,1583,1,1,3156,640457,559352.7,621503
2018,11217,Brooklyn,2963,2,6,2183,662421,1295097.3,1438997
2018,11218,Brooklyn,2070,2,4,1926,729281,648475.2,720528
2018,11219,Brooklyn,2413,2,6,3592,433251,852065.1,946739
2018,11220,Brooklyn,3144,2,4,3806,162741,1230343.2,1367048
2018,11221,Brooklyn,1388,3,1,2538,207770,1367834.4,1519816
2018,11222,Brooklyn,2400,2,2,3581,628104,921275.1,1023639
2018,11223,Brooklyn,1505,3,6,2663,266164,1278962.1,1421069
2018,11224,Brooklyn,1254,3,0,3702,699563,1359063.9,1510071
2018,11225,Brooklyn,1641,3,5,3393,85586,1003978.8,1115532
2018,11226,Brooklyn,3081,1,2,1522,428238,826557.3,918397
2018,11228,Brooklyn,2620,2,5,2573,460131,583884,648760
2018,11229,Brooklyn,1011,3,5,1393,153064,305606.7,339563
2018,11230,Brooklyn,1322,2,4,3791,554799,416469.6,462744
2018,11231,Brooklyn,3193,3,1,1553,276030,263713.5,293015
2018,11232,Brooklyn,1676,1,5,3385,419218,1493801.1,1659779
2018,11233,Brooklyn,2447,2,2,3585,630027,1351273.5,1501415
2018,11234,Brooklyn,829,1,0,2776,684946,447125.4,496806
2018,11235,Brooklyn,1692,3,4,3135,692602,1003689,1115210
2018,11236,Brooklyn,1114,3,3,2705,354171,1509371.1,1677079
2018,11237,Brooklyn,3437,2,6,2116,580021,748287,831430
2018,11238,Brooklyn,1647,1,5,3886,634907,831325.5,923695
2018,11239,Brooklyn,1177,2,6,2644,358472,444396.6,493774
2018,11241,Brooklyn,1365,2,5,2939,352656,1087216.2,1208018
2018,11242,Brooklyn,1427,2,1,3893,408112,267320.7,297023
2018,11243,Brooklyn,2378,2,6,3102,158704,263202.3,292447
2018,11249,Brooklyn,2754,1,3,2093,507007,383049.9,425611
2018,11252,Brooklyn,2315,1,3,3875,456498,1540053,1711170
2018,11256,Brooklyn,1091,1,6,2788,489624,1648373.4,1831526
2018,10001,Manhattan,828,2,3,1669,325222,644833.8,716482
2018,10002,Manhattan,1899,2,1,1429,386503,1769974.2,1966638
2018,10003,Manhattan,1400,1,4,3832,131562,1645134.3,1827927
2018,10004,Manhattan,3091,2,0,3281,57860,1064111.4,1182346
2018,10005,Manhattan,1987,1,0,1032,620199,762055.2,846728
2018,10006,Manhattan,2249,2,5,2648,176809,1194003,1326670
2018,10007,Manhattan,950,2,3,3021,435530,1437275.7,1596973
2018,10009,Manhattan,1247,3,1,1136,444183,1308041.1,1453379
2018,10010,Manhattan,2401,1,6,2754,644138,1648754.1,1831949
2018,10011,Manhattan,2126,3,1,1413,104693,878634.9,976261
2018,10012,Manhattan,3107,3,2,2542,428466,377856.9,419841
2018,10013,Manhattan,2656,3,6,2094,544900,601803,668670
2018,10014,Manhattan,2103,1,0,1247,537482,1476257.4,1640286
2018,10015,Manhattan,1224,2,1,3745,568855,1788666.3,1987407
2018,10016,Manhattan,3037,3,4,3654,47715,1208193.3,1342437
2018,10017,Manhattan,2586,1,5,3573,636826,1302894.9,1447661
2018,10018,Manhattan,1991,3,0,2882,439735,1564090.2,1737878
2018,10019,Manhattan,2321,1,0,2302,509474,1705537.8,1895042
2018,10020,Manhattan,2238,2,4,1338,47610,234384.3,260427
2018,10021,Manhattan,956,3,1,3133,327504,540665.1,600739
2018,10022,Manhattan,3130,2,0,3436,193772,1335826.8,1484252
2018,10023,Manhattan,3448,2,3,3997,649160,1529207.1,1699119
2018,10024,Manhattan,580,3,0,1349,227401,1790073.9,1988971
2018,10025,Manhattan,2705,3,2,1479,587073,1276314.3,1418127
2018,10026,Manhattan,2183,2,1,3754,646867,558394.2,620438
2018,10027,Manhattan,1836,2,1,1087,491853,990538.2,1100598
2018,10028,Manhattan,2179,3,4,2130,358314,918206.1,1020229
2018,10029,Manhattan,1622,2,1,2220,330982,1589952.6,1766614
2018,10030,Manhattan,1295,3,1,3029,133028,684547.2,760608
2018,10031,Manhattan,1555,2,1,3499,131116,907175.7,1007973
2018,10032,Manhattan,1429,1,0,1499,421668,1155525.3,1283917
2018,10033,Manhattan,2199,1,6,2839,676097,1235460.6,1372734
2018,10034,Manhattan,2816,1,5,2741,745978,1666296.9,1851441
2018,10035,Manhattan,3453,3,4,2174,612547,1427508.9,1586121
2018,10036,Manhattan,2348,1,2,2399,184970,1676798.1,1863109
2018,10037,Manhattan,1330,3,2,2961,600758,789516.9,877241
2018,10038,Manhattan,2823,3,2,2287,704602,740205,822450
2018,10039,Manhattan,3182,3,6,1325,470166,666782.1,740869
2018,10040,Manhattan,1830,2,1,3943,365610,399663.9,444071
2018,10041,Manhattan,2317,3,1,2627,177808,1410167.7,1566853
2018,10044,Manhattan,1377,2,0,3463,510641,783936.9,871041
2018,10045,Manhattan,1065,2,1,2037,633880,775327.5,861475
2018,10048,Manhattan,3182,3,3,1899,270265,1403139.6,1559044
2018,10055,Manhattan,1160,1,5,1951,724172,1513490.4,1681656
2018,10060,Manhattan,1629,3,5,1226,675654,1421626.5,1579585
2018,10069,Manhattan,2816,2,4,2803,161192,1640520.9,1822801
2018,10090,Manhattan,603,1,6,1293,489722,1057286.7,1174763
2018,10095,Manhattan,2676,1,3,2681,44980,1205695.8,1339662
2018,10098,Manhattan,2470,3,3,3567,218398,1472378.4,1635976
2018,10099,Manhattan,2215,2,6,1449,62395,1439064,1598960
2018,10103,Manhattan,2325,3,0,1138,635766,909394.2,1010438
2018,10104,Manhattan,2270,1,4,1016,492118,269594.1,299549
2018,10105,Manhattan,2342,2,3,2427,545566,626964.3,696627
2018,10106,Manhattan,1383,2,1,1319,720969,1050809.4,1167566
2018,10107,Manhattan,1857,1,0,3584,501013,721183.5,801315
2018,10110,Manhattan,3270,2,1,3560,292454,387053.1,430059
2018,10111,Manhattan,3256,1,4,1166,222710,1635454.8,1817172
2018,10112,Manhattan,1774,3,2,2085,441143,1284884.1,1427649
2018,10115,Manhattan,511,2,0,1036,579840,747089.1,830099
2018,10118,Manhattan,2413,2,6,3586,600365,506416.5,562685
2018,10119,Manhattan,2829,2,1,2458,250048,365079.6,405644
2018,10120,Manhattan,525,2,4,3919,564116,1472789.7,1636433
2018,10121,Manhattan,2691,2,6,3349,703893,1435780.8,1595312
2018,10122,Manhattan,1827,2,1,1081,134439,855855,950950
2018,10123,Manhattan,871,1,6,2260,69079,1297628.1,1441809
2018,10128,Manhattan,3397,2,5,2153,393825,1244390.4,1382656
2018,10151,Manhattan,2042,2,2,3997,82379,1399183.2,1554648
2018,10152,Manhattan,501,2,1,2578,534692,718252.2,798058
2018,10153,Manhattan,3315,2,1,2803,76062,1231956,1368840
2018,10154,Manhattan,2383,1,1,1977,363880,1436722.2,1596358
2018,10155,Manhattan,2566,1,1,1996,696637,565386.3,628207
2018,10158,Manhattan,3430,3,6,3725,136747,1108808.1,1232009
2018,10161,Manhattan,539,1,1,2400,528133,315783,350870
2018,10162,Manhattan,699,1,2,1526,518589,467082,518980
2018,10165,Manhattan,3459,1,2,1477,249760,1668569.4,1853966
2018,10166,Manhattan,2099,2,0,3771,698234,844898.4,938776
2018,10167,Manhattan,2415,3,2,1041,478041,534938.4,594376
2018,10168,Manhattan,2342,1,4,2746,171918,508985.1,565539
2018,10169,Manhattan,2185,1,2,3863,427487,1048563,1165070
2018,10170,Manhattan,3111,3,5,3834,699637,1425969,1584410
2018,10171,Manhattan,3394,3,2,1625,81640,1113907.5,1237675
2018,10172,Manhattan,2316,1,6,3917,140195,1785024.9,1983361
2018,10173,Manhattan,1753,1,0,1983,675698,1531125.9,1701251
2018,10174,Manhattan,2532,1,5,3985,534343,290508.3,322787
2018,10175,Manhattan,2793,2,2,3384,701690,1211517,1346130
2018,10176,Manhattan,3105,3,6,3911,66788,1490107.5,1655675
2018,10177,Manhattan,1277,3,2,2150,399901,838251.9,931391
2018,10178,Manhattan,694,2,0,1069,412764,1627929,1808810
2018,10199,Manhattan,3145,1,5,3633,256968,1554187.5,1726875
2018,10270,Manhattan,545,2,6,2304,277686,419636.7,466263
2018,10271,Manhattan,968,1,5,1777,78250,1355159.7,1505733
2018,10278,Manhattan,3051,1,6,1974,488214,1748412,1942680
2018,10279,Manhattan,505,3,4,1835,66460,942771.6,1047524
2018,10280,Manhattan,2948,2,3,2173,296204,1170991.8,1301102
2018,10281,Manhattan,1539,3,1,3364,384068,810299.7,900333
2018,10282,Manhattan,1082,2,6,1690,311775,1285234.2,1428038
2018,11101,Queens,2704,1,6,3821,367933,1353807,1504230
2018,11102,Queens,2725,3,1,2646,589837,1737725.4,1930806
2018,11103,Queens,1598,2,5,2329,259912,1212330.6,1347034
2018,11004,Queens,1782,3,4,2777,95668,853694.1,948549
2018,11104,Queens,1457,1,1,2165,578918,1290166.2,1433518
2018,11105,Queens,1395,2,3,1214,133779,1636604.1,1818449
2018,11106,Queens,2113,3,2,2520,650804,423701.1,470779
2018,11109,Queens,2766,2,6,2887,724119,1093515.3,1215017
2018,11351,Queens,2859,2,4,3242,421312,1441431,1601590
2018,11354,Queens,1178,1,0,2035,597822,908842.5,1009825
2018,11355,Queens,758,2,2,3996,257820,1370756.7,1523063
2018,11356,Queens,2806,1,3,3985,516217,1214415,1349350
2018,11357,Queens,980,3,3,3690,477525,1425486.6,1583874
2018,11358,Queens,2893,1,0,1285,431754,1707386.4,1897096
2018,11359,Queens,1969,3,4,2351,142719,809672.4,899636
2018,11360,Queens,2112,2,0,3228,170759,1710414,1900460
2018,11361,Queens,1888,2,6,2038,96144,497457,552730
2018,11362,Queens,2629,2,2,1644,317857,451506.6,501674
2018,11363,Queens,1804,3,6,3812,192742,400450.5,444945
2018,11364,Queens,1306,2,0,2099,494844,563141.7,625713
2018,11365,Queens,1624,1,3,2741,458490,1468087.2,1631208
2018,11366,Queens,3115,2,2,3567,701479,616592.7,685103
2018,11367,Queens,818,2,3,3978,534114,507324.6,563694
2018,11368,Queens,1773,1,3,1521,604596,1174194.9,1304661
2018,11369,Queens,3113,1,3,3216,438424,1695267,1883630
2018,11370,Queens,2090,1,6,3939,153539,1237689.9,1375211
2018,11371,Queens,1593,3,1,2180,349802,1603970.1,1782189
2018,11372,Queens,2133,2,5,1437,447564,1564211.7,1738013
2018,11373,Queens,934,1,4,3583,663582,1757169,1952410
2018,11374,Queens,2076,2,6,2674,463051,1245352.5,1383725
2018,11375,Queens,3326,3,2,3368,728524,1617501.6,1797224
2018,11377,Queens,3285,1,1,1510,471724,1770594.3,1967327
2018,11378,Queens,2710,3,2,3717,263176,1693737.9,1881931
2018,11379,Queens,2419,1,2,3331,258939,433280.7,481423
2018,11385,Queens,2365,2,6,1597,222049,490826.7,545363
2018,11411,Queens,3273,2,5,1239,129494,663763.5,737515
2018,11412,Queens,1886,2,1,3537,643013,345636,384040
2018,11413,Queens,2133,3,6,2719,668802,616327.2,684808
2018,11414,Queens,2133,2,0,3716,444936,1366708.5,1518565
2018,11415,Queens,1266,1,6,3263,650993,435047.4,483386
2018,11416,Queens,1082,3,1,3851,43741,827664.3,919627
2018,11417,Queens,1659,1,5,3371,283157,919974.6,1022194
2018,11418,Queens,1242,3,2,1422,333414,1390450.5,1544945
2018,11419,Queens,998,2,5,3029,85835,524597.4,582886
2018,11420,Queens,3085,2,4,2634,83976,898973.1,998859
2018,11421,Queens,602,3,6,3337,701441,634905,705450
2018,11422,Queens,901,1,4,2581,52543,433744.2,481938
2018,11423,Queens,3484,3,2,1956,613308,911655,1012950
2018,11426,Queens,3422,1,1,2557,452026,1272028.5,1413365
2018,11427,Queens,1209,1,1,3231,549193,274582.8,305092
2018,11428,Queens,2221,3,3,3355,644137,263260.8,292512
2018,11429,Queens,2318,2,6,3441,252678,463865.4,515406
2018,11430,Queens,2151,2,3,1214,469969,1440459,1600510
2018,11432,Queens,2331,1,5,3998,484501,1308391.2,1453768
2018,11433,Queens,2497,1,3,2515,597565,470993.4,523326
2018,11434,Queens,1883,2,5,2378,511092,1546040.7,1717823
2018,11435,Queens,3423,3,3,3269,431941,622639.8,691822
2018,11436,Queens,2976,3,2,1050,437085,685635.3,761817
2018,11691,Queens,2620,1,1,2362,490220,1414851.3,1572057
2018,11692,Queens,1065,1,4,2396,468445,760124.7,844583
2018,11693,Queens,1097,1,1,1950,264932,1429306.2,1588118
2018,11694,Queens,2081,3,5,2087,474604,363384,403760
2018,11697,Queens,868,1,0,2285,376591,1337861.7,1486513
2018,10301,Staten,1294,2,0,1350,443681,745308,828120
2018,10302,Staten,2085,2,4,2815,651334,903537,1003930
2018,10303,Staten,519,3,0,1313,567327,1569893.4,1744326
2018,10304,Staten,538,2,3,2470,595961,1086687,1207430
2018,10305,Staten,1523,2,4,1451,89908,810813.6,900904
2018,10306,Staten,918,1,2,2239,191186,970269.3,1078077
2018,10307,Staten,2594,1,1,3491,374734,546104.7,606783
2018,10308,Staten,3217,1,6,3142,48225,1714410.9,1904901
2018,10309,Staten,1861,3,2,3180,327546,892929.6,992144
2018,10310,Staten,3307,3,5,2229,145361,1447346.7,1608163
2018,10311,Staten,1584,2,1,1626,525012,1680143.4,1866826
2018,10312,Staten,1541,1,4,1947,129542,1587720.6,1764134
2018,10314,Staten,2213,3,5,3424,395630,1043442,1159380
2019,10001,Manhattan,956,2,3,3109,37011,744179.4,826866
2019,10002,Manhattan,1187,2,5,1394,375849,1781316.9,1979241
2019,10003,Manhattan,2983,2,0,3644,237515,384548.4,427276
2019,10004,Manhattan,2212,3,3,3413,355402,1117831.5,1242035
2019,10005,Manhattan,990,2,5,3771,181198,1294398,1438220
2019,10006,Manhattan,1129,1,0,1328,704406,627629.4,697366
2019,10007,Manhattan,2252,1,5,2500,246012,321026.4,356696
2019,10009,Manhattan,1070,1,6,1711,678996,335340,372600
2019,10010,Manhattan,2807,1,3,1537,461807,1407923.1,1564359
2019,10011,Manhattan,2092,3,0,2279,266705,1624629.6,1805144
2019,10012,Manhattan,1114,2,6,1316,464846,453762.9,504181
2019,10013,Manhattan,3185,1,3,3441,293423,1657930.5,1842145
2019,10014,Manhattan,2051,3,3,1341,235760,1379860.2,1533178
2019,10015,Manhattan,1582,2,1,1944,235388,612606.6,680674
2019,10016,Manhattan,1784,1,5,3895,52215,684942.3,761047
2019,10017,Manhattan,1010,3,3,1220,250169,971466.3,1079407
2019,10018,Manhattan,2550,2,1,2989,137478,1533186.9,1703541
2019,10019,Manhattan,1797,2,1,3728,277916,1200979.8,1334422
2019,10020,Manhattan,511,2,2,2951,609070,335554.2,372838
2019,10021,Manhattan,1868,2,5,1314,383160,1687192.2,1874658
2019,10022,Manhattan,2849,3,2,3160,673366,696817.8,774242
2019,10023,Manhattan,3425,1,5,1155,396868,1048612.5,1165125
2019,10024,Manhattan,1327,2,0,2090,584519,1696147.2,1884608
2019,10025,Manhattan,899,2,2,1829,403722,1799910,1999900
2019,10026,Manhattan,3016,1,5,1243,418541,928211.4,1031346
2019,10027,Manhattan,2179,3,2,1161,545374,1119594.6,1243994
2019,10028,Manhattan,2426,1,5,3360,481095,734049,815610
2019,10029,Manhattan,1918,2,4,2980,607382,640570.5,711745
2019,10030,Manhattan,2142,3,6,3743,86845,1561338,1734820
2019,10031,Manhattan,2429,2,2,1688,373882,445596.3,495107
2019,10032,Manhattan,2104,1,1,1422,581224,612860.4,680956
2019,10033,Manhattan,2986,1,2,1236,274630,1687910.4,1875456
2019,10034,Manhattan,2488,3,5,2168,331847,1772346.6,1969274
2019,10035,Manhattan,1343,2,5,2715,196390,1184805,1316450
2019,10036,Manhattan,1617,1,5,1017,114688,1609158.6,1787954
2019,10037,Manhattan,3092,1,6,3030,124279,420505.2,467228
2019,10038,Manhattan,862,1,6,1869,44483,1645148.7,1827943
2019,10039,Manhattan,1612,2,1,3120,139369,299208.6,332454
2019,10040,Manhattan,3273,2,0,3235,157051,1229617.8,1366242
2019,10041,Manhattan,3140,2,5,3570,239746,892402.2,991558
2019,10044,Manhattan,3260,1,3,3738,235158,661232.7,734703
2019,10045,Manhattan,1099,3,5,2053,508580,840493.8,933882
2019,10048,Manhattan,3204,3,0,2597,56329,360288,400320
2019,10055,Manhattan,3012,2,3,2049,166055,1506377.7,1673753
2019,10060,Manhattan,2284,1,3,3610,264140,964038.6,1071154
2019,10069,Manhattan,1656,3,4,2381,82868,711596.7,790663
2019,10090,Manhattan,2341,1,5,2682,150724,558891.9,620991
2019,10095,Manhattan,1749,3,2,2399,674430,876437.1,973819
2019,10098,Manhattan,2381,3,4,2036,735105,805150.8,894612
2019,10099,Manhattan,1299,2,3,1281,157594,1606346.1,1784829
2019,10103,Manhattan,3357,3,6,2508,257353,583947,648830
2019,10104,Manhattan,2390,2,3,3946,604886,431946,479940
2019,10105,Manhattan,1354,2,2,3563,87089,1206873.9,1340971
2019,10106,Manhattan,624,1,2,1386,203559,1497681,1664090
2019,10107,Manhattan,785,1,5,1641,385847,1347491.7,1497213
2019,10110,Manhattan,2507,3,5,2903,202444,1354962.6,1505514
2019,10111,Manhattan,778,2,5,1409,289130,1255491.9,1394991
2019,10112,Manhattan,2716,3,0,3062,738102,478227.6,531364
2019,10115,Manhattan,2718,2,6,3182,557812,638946,709940
2019,10118,Manhattan,1137,2,5,1976,496143,473317.2,525908
2019,10119,Manhattan,3078,2,3,1254,455157,819586.8,910652
2019,10120,Manhattan,1425,3,2,1613,221536,642633.3,714037
2019,10121,Manhattan,2609,2,5,3193,289131,966696.3,1074107
2019,10122,Manhattan,1534,1,6,3427,30370,409735.8,455262
2019,10123,Manhattan,1083,2,1,1201,705696,856871.1,952079
2019,10128,Manhattan,2247,2,3,3740,220947,673018.2,747798
2019,10151,Manhattan,2734,3,4,2967,381487,1146091.5,1273435
2019,10152,Manhattan,3157,3,0,2281,509250,311958,346620
2019,10153,Manhattan,2293,1,3,3948,493209,1709527.5,1899475
2019,10154,Manhattan,3094,2,1,2371,628507,240082.2,266758
2019,10155,Manhattan,1078,1,6,2766,482088,1223993.7,1359993
2019,10158,Manhattan,3448,3,4,3143,268546,666798.3,740887
2019,10161,Manhattan,1498,1,5,2862,456352,1403910.9,1559901
2019,10162,Manhattan,917,3,6,2614,65929,1168311.6,1298124
